A1C,DFC,IPC,ITC,M1C,MFC,OFC,S1C,STC,V1C,VFC
0.0889265,0.0957165,0.105931,0.0574505,0.1098885,0.4361755,0.338934,0.2892865,0.0819885,0.109378,0.210874
0.0292985,0,0,0,0,0,0,0.01328,0,0.016327,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0061615,0,0,0,0.0065205,0
3.5072575,2.2481135,2.447716,1.63703,2.1077895,2.563114,2.7715345,1.641118,1.888725,1.6482015,3.4983315
0.3949365,0.57154,0.3359865,0.569192,1.373087,1.0195865,0.617142,0.731436,0.3813625,1.42961,0.625238
9.5242615,9.44254,8.6718985,6.907179,7.144444,9.7017025,8.334398,9.066601,5.408005,8.7416255,7.297453
0.1808205,0.4037395,0.2049785,0.21109,0.2567535,0.2789065,0.3048845,0.25664,0.205226,0.3585305,0.176446
0,0,0,0,0,0.070484,0,0,0,0,0
0.0078865,0,0,0,0,0,0,0,0,0,0
0,0,0,0.033711,0,0,0,0,0,0,0
1.2957765,0.6676365,0.489347,1.2724075,0.853352,1.0495865,1.0609545,1.6256875,0.864927,1.6095175,0.385176
0.1056565,0.198357,0.188519,0.257817,0.25736,0.2074065,0.2373755,0.237009,0.12789,0.1495895,0.1323515
0.0457245,0.1363505,0.056584,0,0,0.048152,0,0,0,0,0.0229735
0.039905,0.0399735,0.0480285,0.0071555,0.042791,0.049297,0.1633775,0.134665,0.0823365,0,0.1226995
0,0,0.056524,0.0407035,0.0637135,0.0240505,0,0,0,0.0509065,0
2.6455425,3.0957005,2.6199195,2.6624825,2.596986,3.126978,3.0251385,2.841548,2.736959,2.971827,2.999727
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
11.616749,11.6630385,12.3711865,11.415127,12.876953,13.321353,13.758699,11.8521485,13.8742175,13.6362575,13.305958
0.0235735,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.5754965,2.029043,2.1040685,1.471533,1.7191735,2.087182,1.905945,2.101542,1.8300055,1.641468,1.917098
0,0,0,0,0,0,0,0,0,0,0
0.103473,0.0840705,0.03603,0.0778205,0.13038,0.129209,0.0680465,0.1259775,0.122558,0.0993845,0.0817475
0.250984,0.323804,0.4344655,0.2755615,0.2846185,0.509981,0.335454,0.400534,0.52173,0.370973,0.2767685
0.591862,0.7392095,0.800458,0.6939655,0.6975175,0.862311,0.4375955,0.868721,0.7350855,0.8353275,0.836487
0.180806,0.144052,0,0.1028915,0.1608705,0.1506245,0.2796265,0.097288,0.184688,0.239114,0.1058265
0.007329,0,0,0,0,0,0.044265,0.006644,0,0,0
6.1354805,6.7607735,5.787572,4.541732,5.9981795,4.8558355,6.8728625,6.371508,7.5790885,5.8916235,6.7544815
0,0,0,0,0,0,0,0,0,0,0
1.5848085,0.7369825,0.6786505,1.341613,0.624856,0.6162275,0.762936,0.52619,1.3170205,1.7211565,0.830188
0.012121,0,0.0089515,0.02466,0.0165785,0.0397815,0.0284415,0.0428245,0.030574,0.0729895,0.027935
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0131725,0,0,0,0
0.655744,1.054945,0.4940295,0.5913375,0.8581385,1.03317,0.6527655,0.993091,0.6931365,1.599854,0.839005
0,0,0.042551,0,0.0311115,0.031317,0,0.0311705,0,0.156397,0.029055
0,0.0219635,0,0.038104,0,0.061439,0,0.016496,0,0.0202805,0
2.9544895,3.966895,2.9225175,2.655589,1.7005065,2.9493345,1.882108,3.018168,1.442953,2.850931,3.513596
0,0,0,0,0,0,0,0,0,0.0194095,0
0.1091985,0.0435295,0.155433,0.0319985,0.1048785,0.0645155,0.1112485,0.087095,0.0461415,0.074899,0.09082
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.622613,2.1927025,1.9783185,1.2000745,1.5432325,1.5983645,1.5790005,1.240423,1.200079,1.3985895,1.7287735
0,0,0.047321,0,0,0,0,0,0,0,0
0.4166545,0.4951145,0.4670575,0.606537,0.374664,0.3203925,0.350157,0.4466275,0.5923095,0.39361,0.5645075
69.6858355,73.501906,79.0449635,59.9696515,64.1870945,66.679507,84.7562445,63.046187,76.9342215,63.0668335,73.7672205
0,0.0922105,0,0.0604985,0.031566,0.014185,0.040135,0.0333425,0.0367605,0.0078065,0.033691
2.743149,2.2640915,2.9248495,4.0240335,2.697203,2.8463305,1.3517015,3.0944695,1.6404005,2.658162,1.508918
0.0918005,0.1209995,0.037169,0.1007025,0.066232,0.136302,0.074166,0.0160235,0.0720555,0.0502115,0.0762015
0,0,0,0,0,0,0,0,0,0,0
0.1201215,0.310488,0.085369,0.101456,0.1292405,0.2795935,0.08912,0.1274865,0.127206,0.1817245,0.2271275
0,0,0,0,0,0,0,0,0,0,0
8.6999925,8.288295,9.4498985,10.487618,8.3231955,8.029473,7.007787,8.6956215,12.337176,11.111408,9.125712
0.0082505,0,0,0,0,0.079161,0,0,0,0,0
0,0.0403825,0,0,0.010371,0.0117445,0.022452,0,0,0,0.0235815
1.4254865,0.4021655,0.286176,0.202182,1.746588,0.9860715,0.700395,1.6229095,0.70033,0.9887535,0.8072785
0,0.038898,0,0.002727,0.1344265,0.111947,0,0,0,0,0
0,0,0,0,0,0,0,0.0299815,0,0,0
0,0,0,0,0,0,0.013109,0,0,0,0
5.4343705,5.161687,5.3081425,4.8088905,3.883308,5.1488115,4.4627075,4.953769,3.2815845,5.606604,4.327092
0,0,0,0.0063705,0,0,0,0,0,0,0.111751
0,0.024332,0.033115,0,0.066464,0,0,0.032159,0.036154,0.0671805,0
0.0050585,0,0.0272485,0.009969,0,0.027968,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2.969293,3.0574155,2.7111525,3.656682,4.585907,4.0749265,3.5079785,3.795821,6.5172045,5.4590645,3.8806405
0.470286,0.6376375,0.8645005,0.2399305,1.060002,0.542854,0.6790755,0.605646,0.123651,0.497648,0.7307095
0.0838655,0.0714315,0.014233,0.0111035,0,0.074691,0.0443805,0,0.106909,0,0.0599325
0,0,0,0,0,0.0294625,0,0,0,0,0
7.2039635,7.5254075,6.1193465,6.4235285,7.865612,7.0846015,8.458224,6.4828355,5.7416485,6.6049965,7.832365
0.650494,1.0734245,0.836127,0.9885485,1.0531435,1.246778,0.927763,1.1223325,1.148893,0.7982285,1.104364
0,0,0,0,0,0,0,0,0,0,0
0.409504,0.3355695,0.6353625,0.3944135,0.470374,0.7682905,0.5928825,0.774175,0.193843,0.484939,0.384878
7.624486,6.8626195,7.2437815,8.026521,6.9111425,7.805908,8.2600305,6.8337575,8.6581685,8.3150045,6.7357985
0,0.0530575,0,0,0,0.0343385,0,0.002718,0.034761,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.021271,0,0,0,0
5.509186,4.855312,4.4489655,5.1220805,5.717824,5.920291,5.907953,6.804722,7.08158,6.411459,6.4710965
0.0024735,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.053944,0,0.081074,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.000187,0.0325895,0.0018005,0.0471575,0.049981,0.032364,0.0474105,0,0.012407,0.014998,0.039826
0.3668385,0,0,0.037836,0,0,0.1230875,0,0,0.257421,0
0.647882,1.0838415,1.2482675,1.1334435,1.4514455,1.1072065,0.7422555,0.8869675,0.790284,1.2515055,0.6476795
1.852341,1.56808,1.8225665,1.8514875,1.393154,2.218194,1.234485,1.958018,0.8730335,1.8362105,1.8017035
15.1363115,15.3920595,13.9266905,15.223793,17.5347135,11.649534,18.4061175,17.2073955,18.2927085,18.7312515,15.903899
0,0,0,0.0527585,0,0,0,0,0,0.0672745,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2.595709,2.220795,1.658635,1.47654,1.6010715,2.065423,1.5148915,1.005553,2.0200205,1.636528,3.102217
3.912202,5.0089795,4.6873565,4.3999285,4.650088,4.4442215,2.5256245,5.097532,6.450229,5.944119,5.9050675
1.732774,1.730634,1.6452435,1.5719655,1.6391065,2.244751,1.871391,1.6831015,1.336521,1.7164075,1.7197515
0.70589,1.2536875,1.4412895,1.567164,1.2292615,1.4094785,0.8148355,1.2436185,0.60173,2.063128,0.941447
0.0074155,0.0358605,0.035678,0.0221365,0.0383205,0.007598,0.024061,0.0292695,0,0.0413225,0.0156805
13.3849795,15.250311,16.343291,14.1642635,12.7326395,12.433514,16.6417555,12.2424555,13.9330905,13.1013345,15.1722855
0.195017,0.107767,0.297072,0.106963,0.196487,0.0622755,0.212177,0.159763,0.1495325,0.05351,0.0598655
0,0,0,0,0,0,0,0,0,0,0
0.420399,0.306243,0.196824,0.213744,0.3529635,0.2198775,0.3216095,0.372841,0.4945275,0.290308,0.1836055
20.0388215,20.6878435,19.736256,18.3602635,20.1262755,19.1646955,22.2664675,19.8609425,20.177214,18.451368,21.4037705
0.0177985,0.028018,0,0,0,0.011871,0,0,0,0,0.0536865
0,0,0,0.085116,0,0,0.0480725,0,0,0.0877505,0
0.0495605,0.3107765,0.0399005,0.0959525,0.1165925,0.291893,0.2667635,0.0896205,0.0355575,0.0285615,0.1927105
4.647762,5.124978,4.931568,5.7016625,5.4422955,4.538823,5.3132675,5.0278735,7.192525,6.80639,5.4575915
18.6376255,19.4761615,19.054757,21.9228865,27.4176555,21.9506145,18.248795,22.9342155,23.098717,21.277917,21.454519
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.612286,0.465003,0.434193,0.5917495,1.232565,0.41609,0.451535,0.869865,0.601331,0.771385,0.559797
0,0.016244,0.024901,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0742335,0,0.0459315,0,0,0,0,0,0,0.041364,0
0.242596,0.3298855,0.1362475,0.5561565,0.394743,0.213346,0.452379,0.432775,0.117887,0.3206875,0.4572205
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0374985,0,0,0.0156415,0.009676,0,0.0386895,0,0.065357,0.0121525,0.0092135
0,0.092364,0.0246805,0.0458355,0.070282,0.0703775,0.003522,0.022203,0,0.0358765,0.212285
0.03577,0,0.024354,0.008769,0.0457525,0,0.009905,0.0209975,0,0.0329005,0
0,0,0,0,0,0,0,0,0,0,0
0,0.1294785,0.1591395,0.134424,0,0.200144,0.040602,0.063665,0.1063145,0.0513005,0.0108265
0.08064,0.1788615,0.1928405,0.1089595,0.07499,0.0235255,0.0589735,0.0598045,0,0.0631535,0.085258
0.118661,0.111326,0.078295,0.0849545,0.1557505,0.113365,0.1071155,0.356713,0.0979745,0.1085895,0.0556435
0.025418,0,0,0.04241,0,0.0929765,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1555205,0,0,0,0.049799,0,0.1347635,0,0,0.126254,0.170561
0,0.010116,0.0292745,0.011167,0.0386965,0,0.030942,0,0.015031,0.0418975,0
0.011821,0.104877,0.048234,0,0.0219855,0.147199,0.0594955,0.103859,0.138512,0.105394,0.0499435
0,0,0,0,0,0,0,0,0,0,0
0.211093,0.3193155,0.2793235,0.3789705,0.2945035,0.415187,0.298577,0.350167,0.2089475,0.2687845,0.4660245
0.2320995,0.2889505,0.081983,0.0894275,0.2149605,0.328672,0.221812,0.4871625,0.0731045,0.1680065,0.336321
0,0,0,0,0,0,0,0,0,0,0.077508
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0293785
0.759889,0.710902,0.8146885,0.708315,0.7283445,0.7366815,0.3406475,0.35172,0.949467,0.469913,0.3584035
0,0.011164,0.055061,0,0.02718,0.037358,0,0.1335395,0,0.0422175,0.0712275
2.8453605,3.197254,2.18718,2.3694925,3.9060705,3.450188,2.890954,3.84805,3.297507,4.662622,3.627982
110.0113495,96.9002595,94.471798,112.5068465,103.403425,87.280293,94.4624865,98.7189555,127.9975565,104.684873,103.5065815
0.0255745,0.0200795,0,0.0781265,0.0231305,0.0523875,0,0.0265385,0.0298355,0.055441,0.085988
3.292663,3.585643,4.062675,5.6220995,2.7747305,3.5640035,3.7772705,4.732325,5.544517,6.0366945,3.3597545
0,0,0,0,0.01898,0.014982,0.0117125,0.023277,0.0282965,0,0.009967
0.2511685,0.0771865,0.0485655,0.041836,0.1267895,0.1494545,0.1588235,0.0957325,0,0.1431395,0.179678
0,0.041829,0.080152,0,0,0.0136415,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0365485,0.088228,0,0.038266,0,0.0769775,0.03679,0,0,0,0.0308835
7.961419,8.696499,8.1018535,7.9747815,9.034511,8.131078,9.07975,8.222234,9.4517715,9.918811,8.4574325
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0320415,0,0,0,0,0,0,0
0.258049,0.0213125,0.521485,0.2344155,0.2190735,0.1168305,0.229982,0.155605,0.3520205,0.1143025,0.2781115
0,0,0,0,0.052465,0.0421175,0,0,0,0.0117065,0
3.8077125,3.1354485,3.968525,4.378797,2.5714995,3.1871325,2.233618,4.034348,3.065346,3.218437,3.0853285
0,0,0,0,0,0,0,0,0,0,0
0.0262115,0.0205795,0,0.0681535,0,0,0,0,0,0,0
7.1147295,6.331559,6.626333,6.687918,6.515947,6.974358,6.7701815,6.584155,7.2077295,8.050188,6.23839
0.226035,0.3450235,0.1275875,0.267254,0.2932285,0.321436,0.397658,0.364179,0.268965,0.3036905,0.2135635
9.5016395,12.3701115,10.681227,9.3067645,9.13834,10.7147635,12.960057,11.163569,13.9428335,11.474717,9.664669
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.008554,0,0.02588,0,0.061166,0.080589,0,0,0.0113715,0.0368685
0.083248,0.0633045,0.052633,0.0175995,0.065694,0.045622,0.0259615,0.061711,0.0349165,0.0351525,0.071117
0,0,0,0,0,0,0,0,0,0,0
1.175128,1.5357795,1.0913335,1.3024975,1.244642,1.4078665,1.244506,1.245305,1.1138625,1.570421,1.4848985
0,0,0,0,0.005336,0,0,0,0,0.0262915,0
1.670999,1.697368,1.4891205,1.806885,1.299852,1.3131925,1.6456325,1.7344955,1.7961485,1.9431485,1.517479
0.1262645,0,0,0,0,0.0779915,0,0,0.056611,0,0
0,0,0,0,0,0,0,0,0,0,0
0.5164715,0.47984,0.3893985,0.490072,0.3138585,0.3861405,0.452537,0.375875,0.30813,0.465436,0.5134
0,0,0,0,0,0,0,0,0,0,0.049515
3.5348805,3.0912905,3.209227,3.0771265,3.6354045,3.7245485,3.3869135,3.5908515,4.900356,3.7034725,3.541271
0,0,0,0,0,0,0.0213975,0,0,0.0467415,0
0.079697,0.0958925,0.0910065,0.0676375,0.0744345,0.066437,0.07106,0.0425275,0.1775575,0.080072,0.021201
7.3858265,6.334856,6.3722535,7.9805235,5.974475,8.235234,9.1485575,7.6937705,8.015692,9.1541025,5.9890405
10.46553,9.197035,9.103687,13.286929,6.1811035,8.0488115,7.4120845,8.0466405,11.3398475,6.5059945,8.934982
0,0.0588515,0,0,0,0.0485765,0.0288725,0.0509195,0.0946135,0.0479495,0
0.4299015,0.519613,0.3352335,0.414926,0.8697735,0.5527755,0.4932135,0.5333485,0.792931,0.685529,0.7889995
0.112749,0.051025,0.071877,0.0392005,0.028992,0.0274345,0.0374015,0.0572985,0.0315005,0.0737775,0
0,0,0,0,0.0160915,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.043153,0
0.0749455,0,0.0916705,0.073151,0.1508595,0.050314,0.0509225,0.088959,0.0267755,0,0.0253315
0,0,0,0,0,0,0,0,0,0,0
0.0572955,0.266452,0.277861,0.0314155,0.1973165,0.57986,0.155174,0,0.3907695,0.216162,0
0.128257,0.2645055,0.0738775,0.098252,0.1034775,0.1337975,0.066957,0.1047495,0.168209,0.1902075,0.159331
0,0,0,0,0,0.0219935,0,0,0,0.0232765,0.0176475
0.0492905,0.0650625,0,0.0439245,0.039023,0.1280215,0.091857,0.089365,0.052814,0.334798,0.074295
0,0,0,0,0.068913,0,0.0745955,0,0,0,0
0.760827,1.0116685,0.755925,0.700275,0.641594,0.966368,0.7838635,0.417958,0.187327,0.4651925,0.6974455
0,0.0422325,0.0307805,0,0.063421,0.057787,0.0727615,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
18.0270095,17.9209645,17.060244,15.1216,17.9643055,18.8340875,21.10754,20.734982,17.6904905,16.0735165,19.337985
0.604887,0.89054,0.5845075,0.541247,0.829711,0.721699,0.7987465,0.500479,0.587427,0.460976,0.7079725
1.8771945,1.5974935,2.0546385,2.0412705,1.6165335,1.529216,1.5917205,1.7087685,2.1541735,2.2054195,1.96098
120.5639955,111.9902775,128.2934905,129.567607,116.9265735,118.1111955,109.895409,110.8848935,125.4925825,88.81044,118.622688
31.770409,27.571505,31.76698,31.593109,29.936317,30.3132475,30.6223745,29.539024,35.150952,32.8421265,32.209038
0,0,0,0,0,0,0,0,0.020148,0,0
0.045829,0.091571,0.0166275,0,0.0307605,0.0478125,0.132815,0.0435865,0.0181535,0.0505995,0.0192135
0.273429,0.2225165,0.318983,0.519704,0.906051,0.496247,0.348286,0.529674,0.2819905,0.5962445,0.616964
0,0,0.012445,0,0,0,0,0,0,0,0
0.050109,0.0543285,0.0749995,0.1792685,0.1428555,0.06127,0.1358575,0.1298915,0.098944,0.1573505,0.0151445
32.6304035,31.141228,37.382837,31.6326655,35.8480655,34.9945155,35.852207,30.697338,34.6132555,42.3279405,34.0336785
17.9358675,16.238419,18.5238275,14.8157105,12.5687715,10.97415,8.051617,15.059782,6.878811,14.3042125,10.480388
0,0,0,0,0,0,0.0081645,0,0,0,0
0.0841445,0,0.136744,0,0.0385805,0.04369,0,0,0,0,0
0.0536785,0.092679,0.068159,0.02771,0.0738355,0,0,0.11996,0,0.1060285,0
0,0,0,0,0,0,0,0,0.3552395,0,0
0.544935,0.4253515,0.4196115,0.3055925,0.3934275,0.6854475,0.4339185,0.470448,0.275147,0.6254385,0.5636195
0.1159865,0.077225,0.047832,0,0.120024,0.1204615,0.1898315,0,0.035155,0,0.0644395
0.3717,0.2574975,0.0676705,0.1297285,0.201165,0.4870255,0.084055,0.1788585,0.1451195,0.3104915,0.189825
0.0074595,0.032765,0.043015,0.0077045,0.027747,0.0483895,0.050585,0.0386625,0.0247725,0.0630235,0.028081
0.4279655,0.422888,0.6482845,0.4560905,0.2060755,0.2324265,0.4376135,0.334821,0.540652,0.409064,0.607203
0,0,0,0,0,0,0,0,0,0,0
0.928623,1.0916605,1.103553,1.1572045,1.3062715,1.4609875,1.244361,1.085425,0.703955,1.6233475,1.103396
0,0,0,0,0,0,0,0,0,0,0
2.110591,2.4093325,2.304463,3.1074905,2.5486865,2.304406,2.2605425,2.2350095,3.5778615,2.666558,2.3840555
0,0,0,0,0,0,0.064383,0,0,0,0
9.548642,10.657054,11.9313095,11.1206675,13.022674,10.9841885,10.4011005,11.9064255,10.3461425,11.042361,11.222984
103.610259,97.8280245,113.4648275,100.1010045,94.781367,95.019081,103.071809,95.0121645,123.82852,77.7861515,108.207008
0.1409505,0.204578,0.367478,0.117704,0.2303505,0.058577,0.227749,0.1402155,0.110635,0.256983,0.2925475
0,0,0,0,0,0,0,0,0,0,0
0.5744165,0.679902,0.6134445,0.564281,0.735367,0.857796,0.534081,0.7845245,0.3735625,0.85645,0.6048025
7.260905,8.6130555,9.507439,6.5567715,6.942521,7.014239,8.700594,9.4550615,8.398937,9.212865,8.5448925
0,0.053263,0,0,0,0,0.123656,0,0.0406855,0.0491815,0
0,0,0,0,0,0,0,0,0,0.0085505,0
0,0,0,0,0,0,0.019648,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3.2578705,3.149335,4.078608,5.3873325,2.4907795,3.3849565,3.536611,4.2356315,5.3979925,6.487055,3.1876835
0,0,0,0.0370425,0,0,0,0,0,0.092649,0
0,0,0,0,0,0,0,0,0,0,0
5.6652735,4.816323,5.0658185,4.690622,4.7346675,5.3711835,4.6909585,5.8935,4.11278,6.714754,4.428413
0,0,0,0,0,0,0,0,0,0,0
0.0522915,0.169142,0.1340265,0.244551,0.055007,0.1611955,0.0631555,0.1708495,0.0872065,0.1080585,0.1316865
24.9614145,24.216007,21.398439,23.6179475,22.3701885,23.994959,22.6487905,23.2632065,23.9748285,22.8183755,22.6082995
0.0290095,0.034157,0.014677,0.036563,0.042775,0.0624485,0.067598,0.021503,0.016402,0.065734,0.0738095
0,0,0,0,0,0,0,0.2029325,0,0,0
19.0540005,17.6112695,17.9682135,16.3639155,18.1688425,19.650767,19.6258965,18.846237,17.5608055,19.193781,17.826874
0.044281,0,0,0,0,0,0,0,0,0,0
0.234052,0.1933745,0.074316,0.12134,0.4209535,0.3184635,0.1334715,0.219081,0.272806,0.283727,0.2540795
0,0,0,0,0,0,0,0,0,0,0
16.9004195,13.6213795,12.1580625,15.029592,17.3899185,14.3293115,14.154167,17.3850615,20.652052,15.3966,12.9714475
0,0,0.094642,0.0800725,0.07112,0.0805385,0.2237215,0.1386585,0,0.0852365,0.2588085
0,0,0,0.0518295,0,0,0,0,0,0.064817,0
0,0,0,0,0,0,0,0,0,0,0
0.220914,0.4018455,0.3212695,0.1445315,0.087673,0.4720695,0.291808,0.326214,0.400845,0.5272305,0.462404
0,0.028042,0,0,0,0,0,0,0,0,0.0518845
0,0,0,0.0692625,0.0625335,0.0987235,0,0,0.0466145,0,0
0.083297,0,0,0,0.03873,0,0,0,0,0,0
1.107423,1.0404655,1.0214265,1.3077635,1.0602975,1.48574,1.3296775,1.1858985,1.0567615,1.233068,1.311131
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.13718,1.506202,1.213936,1.0480535,1.3344495,1.347217,1.201427,1.3430885,1.237573,2.046279,1.116206
0.005053,0,0.006253,0,0.0187325,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.5778655,0.904956,0.6180985,0.550298,0.8862185,0.623238,0.717543,0.790686,0.8375535,0.598494,0.707284
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.087286,0,0.059282
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.008058,0.069957,0,0.0185645,0.0126785,0.0145995,0.0033015,0.018406,0.019393,0.0382605
13.8365525,12.716201,12.4849435,11.3938995,10.628815,13.960237,13.5590555,14.611016,10.6797515,15.005995,11.368907
0.566608,0.851827,0.7192005,0.507139,0.656378,0.498836,0.5497275,0.8856135,0.9263895,0.711498,0.634036
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0754025,0,0.0521275,0.0380255,0,0.039181,0
0,0,0,0,0,0,0,0,0,0,0
0.09402,0.1096995,0.1906075,0.0244535,0.1289545,0.109789,0.1451575,0.0361095,0.178683,0.075435,0.179822
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.6222965,0.920628,0.7032365,0.9066855,1.367466,0.7975925,0.6728095,1.178202,0.6316125,1.281714,0.828775
0.0568535,0,0,0,0.05287,0.0598715,0.057229,0.103077,0,0,0.0629725
0,0,0,0,0,0,0,0,0,0,0
0.4642915,0.825398,0.5818625,0.264734,0.4046445,0.942139,0.5828985,0.828043,0.445057,0.659667,0.6930775
0.3856265,0.488014,0.5241245,0.309809,0.3000695,0.318205,0.5061355,0.168149,0.4760145,0.3481765,0.5406955
0.4450505,0.5137895,0.4840905,0.596874,0.4593035,0.530834,0.465442,0.5701675,0.348244,0.4117965,0.549245
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0829705,0,0,0,0,0,0
0.009308,0,0,0.017542,0.0141955,0.0290145,0.027734,0.062441,0.0915,0.0759375,0
8.2738865,8.5632255,8.8956085,8.6557965,7.9047425,9.758744,7.9508185,9.2712235,7.239651,8.47256,7.924507
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.024046,0
0,0,0,0,0.042708,0.0317405,0,0,0.0303795,0.0097845,0.0211155
0,0.031645,0,0.0033785,0,0,0,0.01205,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1239155,0,0.1206155,0,0,0.1139915,0.0493895,0,0.0588535,0.073896,0
0.023133,0.0186745,0.028627,0.0448345,0.021512,0.009547,0,0.041941,0.076824,0.051562,0.0489155
0,0,0.036507,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.006377,0
3.3860405,4.222249,4.777326,4.143599,3.324007,4.275278,5.188833,4.3145325,4.086873,4.7828695,4.424837
0.095268,0.181664,0.141979,0.117371,0.240246,0.3684355,0.155243,0.1373655,0.142284,0.137573,0.191839
0.010021,0,0,0,0,0,0,0,0,0.0159865,0
0.2241885,0.215609,0.717278,0.341249,0.854427,0.283164,0.5743935,0.22355,0.223064,0.2484455,0.4337185
5.8596525,7.0682035,5.7210955,5.6347765,5.928149,6.9354295,5.930147,6.748131,4.0610825,5.905722,6.0878015
0.01782,0.0425725,0.0441035,0.047425,0.115102,0,0.0179375,0.0646155,0,0.0993015,0.090346
0,0,0,0,0.035418,0,0,0,0,0,0
0,0,0,0.0197695,0,0.0261935,0.025038,0,0,0,0.021018
0.534967,0.4166445,0.419942,0.3603835,0.6812845,0.3327995,0.3298395,0.4190915,0.481752,0.6550395,0.4614135
0,0,0,0,0,0,0,0,0,0,0
4.256136,4.603231,4.692042,3.7327225,4.487642,3.650584,3.663489,4.683799,3.095747,2.6080275,4.9668135
0,0,0.0788435,0,0,0,0.041762,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.020777,0,0,0,0.0169005,0,0.0024495,0.0374215,0.0213145
0,0,0,0,0,0,0,0,0,0,0
0.1050925,0,0.0578785,0.021324,0.238442,0.2846025,0.2430635,0.0729645,0.615925,0.533368,0.160842
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0428955,0,0,0,0,0.036814,0,0,0,0,0.063273
0,0,0,0,0,0,0,0,0.001598,0,0
0.146783,0.141067,0.04311,0.196137,0.0691115,0.089588,0.104113,0.0629805,0.0681375,0.1213045,0.0859205
31.848568,31.0117175,34.571655,32.783249,35.618156,32.2049325,34.02794,32.1984825,34.828299,30.358084,36.8205595
0,0.097391,0.1056735,0.1312645,0.2207015,0.119901,0.0859575,0.110536,0,0.1148895,0.120377
0,0.0598915,0.061207,0.0217405,0.1143655,0.078129,0.0497875,0.1793465,0.0252545,0.0551245,0.062691
0.048155,0.022778,0,0.081237,0.035418,0.0275695,0,0.0596895,0.1758115,0.027575,0
0,0,0,0,0,0,0,0,0,0,0
0.047958,0.0831655,0,0,0.166829,0,0,0,0,0,0
0.000976,0,0.147014,0.067958,0.0671755,0.0952215,0,0.023008,0.046837,0.120764,0.158036
0.214186,0,0.0602365,0.056071,0.008294,0,0,0.0901545,0.117969,0.1926765,0
0.1192365,0.3351155,0.0830335,0.3001365,0.1812705,0.1944565,0.3977485,0.2228135,0.1213785,0.186045,0.3849455
0.038495,0,0,0,0.0412795,0,0,0,0.0892115,0,0
0.0326385,0,0.0785655,0.0332355,0,0,0.0319535,0,0,0,0.0402995
0,0,0,0,0,0,0,0,0,0,0
